tempo,quantidadePAs,articulation_points_percentage,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,k_connectivity,density,number_of_cars
1396,0,0,0,0,0,0,0,0,0,0,6.553,27
1397,1,3.448,0.02063,2.6,0.1178,0.3235,1,0,1.2,0,2.709,29
1398,1,3.448,0.0291,6,0.2571,0.2933,1,0,1,0,8.621,29
1399,0,0,0,0,0,0,0,0,0,0,8.466,28
1400,1,3.226,0.008046,2.5,0.09778,0.4731,1,0,1,0,2.366,31
1401,1,3.704,0.01385,3.5,0.1583,0.1001,1,0,1,0,10.54,27
1402,1,3.448,0.06085,3.75,0.1868,0.2062,1.25,58.25,1.25,0,6.897,29
1403,1,3.125,0.003763,2.25,0.07661,0.1529,1,0,1,0,2.218,32
1404,1,3.571,0.0114,4,0.1543,0.4142,1,0,1,0,4.233,28
1405,1,3.571,0.01709,3,0.165,0.1699,1,0,1,0,5.291,28
1406,1,3.448,0.01323,4,0.1429,0.6359,1,0,2,0,2.217,29
1407,1,3.571,0.02374,4,0.189,0.2843,1,0,1,0,4.497,28
1408,0,0,0,0,0,0,0,0,0,0,3.385,26
1409,0,0,0,0,0,0,0,0,0,0,0.9231,26
1410,1,4.545,0.0254,2.333,0.1389,0.3844,1,0,1,0,3.896,22
1411,1,3.846,0.06926,5,0.2322,0.3368,1,0,1,0,7.385,26
1412,1,3.03,0.04671,3.167,0.1352,0.1865,1.167,54.54,1,0,3.977,33
1413,1,3.125,0.03656,3.667,0.1364,0.2741,1,0,1.333,0,3.629,32
1414,1,3.571,0.02279,5,0.2143,0.2709,1,0,1,0,7.407,28
1415,0,0,0,0,0,0,0,0,0,0,6,25
1416,1,3.571,0.06062,2.889,0.1395,0.1313,1,0,1,0,6.085,28
1417,1,3.03,0.09677,8,0.3333,0.2547,1,0,1,0,9.848,33
1418,1,2.632,0.02665,3.75,0.1273,0.2103,1.25,94.44,1,0,4.267,38
1419,1,3.03,0.002016,2,0.0625,0.5,1,0,1,0,1.515,33
1420,1,4.167,0.06324,3,0.1984,0.1387,1.333,83.37,1.333,0,6.522,24
1421,1,4.762,0.04386,2.667,0.1691,0.4277,1.333,43.62,1,0,4.762,21
1422,1,3.846,0.003333,2,0.08,0.7071,1,0,1,0,1.538,26
1423,1,3.704,0.006154,3,0.1154,0.6116,1,0,1,0,2.564,27
1424,1,3.333,0.01149,3,0.1143,0.1124,1,0,1,0,6.667,30
1425,0,0,0,0,0,0,0,0,0,0,11.38,26
1426,1,3.571,0.01282,4,0.1543,0.4986,1,0,1,0,3.175,28
1427,0,0,0,0,0,0,0,0,0,0,3.077,26
1428,1,3.448,0.007937,4,0.1429,0.5236,1,0,1,0,3.448,29
1429,1,3.571,0.008547,4,0.1481,0.5236,1,0,1,0,3.704,28
1430,0,0,0,0,0,0,0,0,0,0,14.86,24
1431,1,3.571,0.0114,2.5,0.1078,0.25,1,0,1,0,2.91,28
1432,1,4,0.04746,4.5,0.2423,0.2953,1,0,1,0,6.667,25
1433,1,4.167,0.01383,2.5,0.1275,0.4731,1.5,134.9,1,0,2.899,24
1434,0,0,0,0,0,0,0,0,0,0,4.68,29
1435,1,3.226,0.007663,2,0.08042,7.697e-05,1,0,1,0,2.581,31
1436,1,3.333,0.03612,3.333,0.1513,0.1747,1,0,1.333,0,5.057,30
1437,1,3.333,0.03079,2.5,0.1571,0.07317,1,0,1,0,6.207,30
1438,1,3.571,0.005698,3,0.1111,2.695e-05,1,0,1,0,3.704,28
1439,1,3.571,0.01852,3.5,0.1619,0.2922,1,0,1,0,3.968,28
