tempo,quantidadePAs,articulation_points_percentage,density,betweenness,degree,closeness,eigenvector,lifespan,mobility,fragmentationImpact,k_connectivity,number_of_cars,
182,1.0000,0.0333,0.0484,2.6667,0.1186,0.2030,1.0000,0.0000,1.0000,0.0000,4.3678,30.0000
183,1.0000,0.0357,0.0028,2.0000,0.0741,0.7071,1.0000,0.0000,1.0000,0.0000,1.3228,28.0000
184,1.0000,0.0435,0.0043,2.0000,0.0909,0.7071,1.0000,0.0000,1.0000,0.0000,2.7668,23.0000
185,1.0000,0.0357,0.0028,2.0000,0.0741,0.0000,1.0000,0.0000,1.0000,0.0000,6.6138,28.0000
186,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.1264,30.0000
187,1.0000,0.0400,0.0072,2.3333,0.1042,0.2039,1.0000,0.0000,1.0000,0.0000,2.6667,25.0000
188,1.0000,0.0370,0.0185,6.0000,0.2356,0.3488,1.0000,0.0000,1.0000,0.0000,7.1225,27.0000
189,1.0000,0.0400,0.0217,6.0000,0.2552,0.3488,1.0000,0.0000,1.0000,0.0000,7.3333,25.0000
190,1.0000,0.0400,0.0245,2.5000,0.1296,0.3915,1.0000,0.0000,1.0000,0.0000,3.3333,25.0000
191,1.0000,0.0400,0.0036,2.0000,0.0833,0.0000,2.0000,742.6805,1.0000,0.0000,4.6667,25.0000
192,1.0000,0.0357,0.0133,3.0000,0.1252,0.3334,1.0000,0.0000,1.0000,0.0000,4.2328,28.0000
193,1.0000,0.0370,0.0062,3.0000,0.1154,0.6116,1.0000,0.0000,1.0000,0.0000,2.5641,27.0000
194,1.0000,0.0357,0.0128,2.6667,0.1188,0.2066,1.0000,0.0000,1.0000,0.0000,3.9683,28.0000
195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6667,25.0000
196,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.6154,26.0000
197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7094,29.0000
198,1.0000,0.0357,0.0684,6.0000,0.2359,0.3751,1.0000,0.0000,1.0000,0.0000,6.6138,28.0000
199,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.1576,29.0000
200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7586,30.0000
